Time(ns),ComponentType,ComponentID,EventType,Value
16080000.00,PE,0,IDLE,0.62
16081000.00,PE,0,IDLE,0.62
16082000.00,PE,0,IDLE,0.62
16083000.00,PE,0,IDLE,0.62
16084000.00,PE,0,IDLE,0.62
16085000.00,PE,0,IDLE,0.62
16086000.00,PE,0,IDLE,0.62
16087000.00,PE,0,IDLE,0.62
16088000.00,PE,0,IDLE,0.62
16089000.00,PE,0,IDLE,0.62
16090000.00,PE,0,IDLE,0.62
16091000.00,PE,0,IDLE,0.62
16092000.00,PE,0,IDLE,0.62
16093000.00,PE,0,IDLE,0.62
16094000.00,PE,0,IDLE,0.62
16095000.00,PE,0,IDLE,0.62
16096000.00,PE,0,IDLE,0.62
16097000.00,PE,0,IDLE,0.62
16098000.00,PE,0,IDLE,0.62
16099000.00,PE,0,IDLE,0.62
16100000.00,PE,0,IDLE,0.62
16101000.00,PE,0,IDLE,0.62
16102000.00,PE,0,IDLE,0.62
16103000.00,PE,0,IDLE,0.62
16104000.00,PE,0,IDLE,0.62
16105000.00,PE,0,IDLE,0.62
16106000.00,PE,0,IDLE,0.62
16107000.00,PE,0,IDLE,0.62
16108000.00,PE,0,IDLE,0.62
16109000.00,PE,0,IDLE,0.62
16110000.00,PE,0,IDLE,0.62
16111000.00,PE,0,IDLE,0.62
16112000.00,PE,0,IDLE,0.62
16113000.00,PE,0,IDLE,0.62
16114000.00,PE,0,IDLE,0.62
16115000.00,PE,0,IDLE,0.62
16116000.00,PE,0,IDLE,0.62
16117000.00,PE,0,IDLE,0.62
16118000.00,PE,0,IDLE,0.62
16119000.00,PE,0,IDLE,0.62
16120000.00,PE,0,IDLE,0.62
16121000.00,PE,0,IDLE,0.62
16122000.00,PE,0,IDLE,0.62
16123000.00,PE,0,IDLE,0.62
16124000.00,PE,0,IDLE,0.62
16125000.00,PE,0,IDLE,0.62
16126000.00,PE,0,IDLE,0.62
16127000.00,PE,0,IDLE,0.62
16128000.00,PE,0,IDLE,0.62
16129000.00,PE,0,IDLE,0.62
16130000.00,PE,0,IDLE,0.62
16131000.00,PE,0,IDLE,0.62
16132000.00,PE,0,IDLE,0.62
16133000.00,PE,0,IDLE,0.62
16134000.00,PE,0,IDLE,0.62
16135000.00,PE,0,IDLE,0.62
16136000.00,PE,0,IDLE,0.62
16137000.00,PE,0,IDLE,0.62
16138000.00,PE,0,IDLE,0.62
16139000.00,PE,0,IDLE,0.62
16140000.00,PE,0,IDLE,0.62
16141000.00,PE,0,IDLE,0.62
16142000.00,PE,0,IDLE,0.62
16143000.00,PE,0,IDLE,0.62
16144000.00,PE,0,IDLE,0.62
16145000.00,PE,0,IDLE,0.62
16146000.00,PE,0,IDLE,0.62
16147000.00,PE,0,IDLE,0.62
16148000.00,PE,0,IDLE,0.62
16149000.00,PE,0,IDLE,0.62
16150000.00,PE,0,IDLE,0.62
16151000.00,PE,0,IDLE,0.62
16152000.00,PE,0,IDLE,0.62
16153000.00,PE,0,IDLE,0.62
16154000.00,PE,0,IDLE,0.62
16155000.00,PE,0,IDLE,0.62
16156000.00,PE,0,IDLE,0.62
16157000.00,PE,0,IDLE,0.62
16158000.00,PE,0,IDLE,0.62
16159000.00,PE,0,IDLE,0.62
16160000.00,PE,0,IDLE,0.62
16161000.00,PE,0,IDLE,0.62
16162000.00,PE,0,IDLE,0.62
16163000.00,PE,0,IDLE,0.62
16164000.00,PE,0,IDLE,0.62
16165000.00,PE,0,IDLE,0.62
16166000.00,PE,0,IDLE,0.62
16167000.00,PE,0,IDLE,0.62
16168000.00,PE,0,IDLE,0.62
16169000.00,PE,0,IDLE,0.62
16170000.00,PE,0,IDLE,0.62
16171000.00,PE,0,IDLE,0.62
16172000.00,PE,0,IDLE,0.62
16173000.00,PE,0,IDLE,0.62
16174000.00,PE,0,IDLE,0.62
16175000.00,PE,0,IDLE,0.62
16176000.00,PE,0,IDLE,0.62
16177000.00,PE,0,IDLE,0.62
16178000.00,PE,0,IDLE,0.62
16179000.00,PE,0,IDLE,0.62
16180000.00,PE,0,IDLE,0.62
16181000.00,PE,0,IDLE,0.62
16182000.00,PE,0,IDLE,0.62
16183000.00,PE,0,IDLE,0.62
16184000.00,PE,0,IDLE,0.62
16185000.00,PE,0,IDLE,0.62
16186000.00,PE,0,IDLE,0.62
16187000.00,PE,0,IDLE,0.62
16188000.00,PE,0,IDLE,0.62
16189000.00,PE,0,IDLE,0.62
16190000.00,PE,0,IDLE,0.62
16191000.00,PE,0,IDLE,0.62
16192000.00,PE,0,IDLE,0.62
16193000.00,PE,0,IDLE,0.62
16194000.00,PE,0,IDLE,0.62
16195000.00,PE,0,IDLE,0.62
16196000.00,PE,0,IDLE,0.62
16197000.00,PE,0,IDLE,0.62
16198000.00,PE,0,IDLE,0.62
16199000.00,PE,0,IDLE,0.62
16200000.00,PE,0,IDLE,0.62
16201000.00,PE,0,IDLE,0.62
16202000.00,PE,0,IDLE,0.62
16203000.00,PE,0,IDLE,0.62
16204000.00,PE,0,IDLE,0.62
16205000.00,PE,0,IDLE,0.62
16206000.00,PE,0,IDLE,0.62
16207000.00,PE,0,IDLE,0.62
16208000.00,PE,0,IDLE,0.62
16209000.00,PE,0,IDLE,0.62
16210000.00,PE,0,IDLE,0.62
16211000.00,PE,0,IDLE,0.62
16212000.00,PE,0,IDLE,0.62
16213000.00,PE,0,IDLE,0.62
16214000.00,PE,0,IDLE,0.62
16215000.00,PE,0,IDLE,0.62
16216000.00,PE,0,IDLE,0.62
16217000.00,PE,0,IDLE,0.62
16218000.00,PE,0,IDLE,0.62
16219000.00,PE,0,IDLE,0.62
16220000.00,PE,0,IDLE,0.62
16221000.00,PE,0,IDLE,0.62
16222000.00,PE,0,IDLE,0.62
16223000.00,PE,0,IDLE,0.62
16224000.00,PE,0,IDLE,0.62
16225000.00,PE,0,IDLE,0.62
16226000.00,PE,0,IDLE,0.62
16227000.00,PE,0,IDLE,0.62
16228000.00,PE,0,IDLE,0.62
16229000.00,PE,0,IDLE,0.62
16230000.00,PE,0,IDLE,0.62
16231000.00,PE,0,IDLE,0.62
16232000.00,PE,0,IDLE,0.62
16233000.00,PE,0,IDLE,0.62
16234000.00,PE,0,IDLE,0.62
16235000.00,PE,0,IDLE,0.62
16236000.00,PE,0,IDLE,0.62
16237000.00,PE,0,IDLE,0.62
16238000.00,PE,0,IDLE,0.62
16239000.00,PE,0,IDLE,0.62
16240000.00,PE,0,IDLE,0.62
16241000.00,PE,0,IDLE,0.62
16242000.00,PE,0,IDLE,0.62
16243000.00,PE,0,IDLE,0.62
16244000.00,PE,0,IDLE,0.62
16245000.00,PE,0,IDLE,0.62
16246000.00,PE,0,IDLE,0.62
16247000.00,PE,0,IDLE,0.62
16248000.00,PE,0,IDLE,0.62
16249000.00,PE,0,IDLE,0.62
16250000.00,PE,0,IDLE,0.62
16251000.00,PE,0,IDLE,0.62
16252000.00,PE,0,IDLE,0.62
16253000.00,PE,0,IDLE,0.62
16254000.00,PE,0,IDLE,0.62
16255000.00,PE,0,IDLE,0.62
16256000.00,PE,0,IDLE,0.62
16257000.00,PE,0,IDLE,0.62
16258000.00,PE,0,IDLE,0.62
16259000.00,PE,0,IDLE,0.62
16260000.00,PE,0,IDLE,0.62
16261000.00,PE,0,IDLE,0.62
16262000.00,PE,0,IDLE,0.62
16263000.00,PE,0,IDLE,0.62
16264000.00,PE,0,IDLE,0.62
16265000.00,PE,0,IDLE,0.62
16266000.00,PE,0,IDLE,0.62
16267000.00,PE,0,IDLE,0.62
16268000.00,PE,0,IDLE,0.62
16269000.00,PE,0,IDLE,0.62
16270000.00,PE,0,IDLE,0.62
16271000.00,PE,0,IDLE,0.62
16272000.00,PE,0,IDLE,0.62
16273000.00,PE,0,IDLE,0.62
16274000.00,PE,0,IDLE,0.62
16275000.00,PE,0,IDLE,0.62
16276000.00,PE,0,IDLE,0.62
16277000.00,PE,0,IDLE,0.62
16278000.00,PE,0,IDLE,0.62
16279000.00,PE,0,IDLE,0.62
16280000.00,PE,0,IDLE,0.62
16281000.00,PE,0,IDLE,0.62
16282000.00,PE,0,IDLE,0.62
16283000.00,PE,0,IDLE,0.62
16284000.00,PE,0,IDLE,0.62
16285000.00,PE,0,IDLE,0.62
16286000.00,PE,0,IDLE,0.62
16287000.00,PE,0,IDLE,0.62
16288000.00,PE,0,IDLE,0.62
16289000.00,PE,0,IDLE,0.62
16290000.00,PE,0,IDLE,0.62
16291000.00,PE,0,IDLE,0.62
16292000.00,PE,0,IDLE,0.62
16293000.00,PE,0,IDLE,0.62
16294000.00,PE,0,IDLE,0.62
16295000.00,PE,0,IDLE,0.62
16296000.00,PE,0,IDLE,0.62
16297000.00,PE,0,IDLE,0.62
16298000.00,PE,0,IDLE,0.62
16299000.00,PE,0,IDLE,0.62
16300000.00,PE,0,IDLE,0.62
16301000.00,PE,0,IDLE,0.62
16302000.00,PE,0,IDLE,0.62
16303000.00,PE,0,IDLE,0.62
16304000.00,PE,0,IDLE,0.62
16305000.00,PE,0,IDLE,0.62
16306000.00,PE,0,IDLE,0.62
16307000.00,PE,0,IDLE,0.62
16308000.00,PE,0,IDLE,0.62
16309000.00,PE,0,IDLE,0.62
16310000.00,PE,0,IDLE,0.62
16311000.00,PE,0,IDLE,0.62
16312000.00,PE,0,IDLE,0.62
16313000.00,PE,0,IDLE,0.62
16314000.00,PE,0,IDLE,0.62
16315000.00,PE,0,IDLE,0.62
16316000.00,PE,0,IDLE,0.62
16317000.00,PE,0,IDLE,0.62
16318000.00,PE,0,IDLE,0.62
16319000.00,PE,0,IDLE,0.62
16320000.00,PE,0,IDLE,0.62
16321000.00,PE,0,IDLE,0.62
16322000.00,PE,0,IDLE,0.62
16323000.00,PE,0,IDLE,0.62
16324000.00,PE,0,IDLE,0.62
16325000.00,PE,0,IDLE,0.62
16326000.00,PE,0,IDLE,0.62
16327000.00,PE,0,IDLE,0.62
16328000.00,PE,0,IDLE,0.62
16329000.00,PE,0,IDLE,0.62
16330000.00,PE,0,IDLE,0.62
16331000.00,PE,0,IDLE,0.62
16332000.00,PE,0,IDLE,0.62
16333000.00,PE,0,IDLE,0.62
16334000.00,PE,0,IDLE,0.62
16335000.00,PE,0,IDLE,0.62
16336000.00,PE,0,IDLE,0.62
16337000.00,PE,0,IDLE,0.62
16338000.00,PE,0,IDLE,0.62
16339000.00,PE,0,IDLE,0.62
16340000.00,PE,0,IDLE,0.62
16341000.00,PE,0,IDLE,0.62
16342000.00,PE,0,IDLE,0.62
16343000.00,PE,0,IDLE,0.62
16344000.00,PE,0,IDLE,0.62
16345000.00,PE,0,IDLE,0.62
16346000.00,PE,0,IDLE,0.62
16347000.00,PE,0,IDLE,0.62
16348000.00,PE,0,IDLE,0.62
16349000.00,PE,0,IDLE,0.62
16350000.00,PE,0,IDLE,0.62
16351000.00,PE,0,IDLE,0.62
16352000.00,PE,0,IDLE,0.62
16353000.00,PE,0,IDLE,0.62
16354000.00,PE,0,IDLE,0.62
16355000.00,PE,0,IDLE,0.62
16356000.00,PE,0,IDLE,0.62
16357000.00,PE,0,IDLE,0.62
16358000.00,PE,0,IDLE,0.62
16359000.00,PE,0,IDLE,0.62
16360000.00,PE,0,IDLE,0.62
16361000.00,PE,0,IDLE,0.62
16362000.00,PE,0,IDLE,0.62
16363000.00,PE,0,IDLE,0.62
16364000.00,PE,0,IDLE,0.62
16365000.00,PE,0,IDLE,0.62
16366000.00,PE,0,IDLE,0.62
16367000.00,PE,0,IDLE,0.62
16368000.00,PE,0,IDLE,0.62
16369000.00,PE,0,IDLE,0.62
16370000.00,PE,0,IDLE,0.62
16371000.00,PE,0,IDLE,0.62
16372000.00,PE,0,IDLE,0.62
16373000.00,PE,0,IDLE,0.62
16374000.00,PE,0,IDLE,0.62
16375000.00,PE,0,IDLE,0.62
16376000.00,PE,0,IDLE,0.62
16377000.00,PE,0,IDLE,0.62
16378000.00,PE,0,IDLE,0.62
16379000.00,PE,0,IDLE,0.62
16380000.00,PE,0,IDLE,0.62
16381000.00,PE,0,IDLE,0.62
16382000.00,PE,0,IDLE,0.62
16383000.00,PE,0,IDLE,0.62
16384000.00,PE,0,IDLE,0.62
16385000.00,PE,0,IDLE,0.62
16386000.00,PE,0,IDLE,0.62
16387000.00,PE,0,IDLE,0.62
16388000.00,PE,0,IDLE,0.62
16389000.00,PE,0,IDLE,0.62
16390000.00,PE,0,IDLE,0.62
16391000.00,PE,0,IDLE,0.62
16392000.00,PE,0,IDLE,0.62
16393000.00,PE,0,IDLE,0.62
16394000.00,PE,0,IDLE,0.62
16395000.00,PE,0,IDLE,0.62
16396000.00,PE,0,IDLE,0.62
16397000.00,PE,0,IDLE,0.62
16398000.00,PE,0,IDLE,0.62
16399000.00,PE,0,IDLE,0.62
16400000.00,PE,0,IDLE,0.62
16401000.00,PE,0,IDLE,0.62
16402000.00,PE,0,IDLE,0.62
16403000.00,PE,0,IDLE,0.62
16404000.00,PE,0,IDLE,0.62
16405000.00,PE,0,IDLE,0.62
16406000.00,PE,0,IDLE,0.62
16407000.00,PE,0,IDLE,0.62
16408000.00,PE,0,IDLE,0.62
16409000.00,PE,0,IDLE,0.62
16410000.00,PE,0,IDLE,0.62
16411000.00,PE,0,IDLE,0.62
16412000.00,PE,0,IDLE,0.62
16413000.00,PE,0,IDLE,0.62
16414000.00,PE,0,IDLE,0.62
16415000.00,PE,0,IDLE,0.62
16416000.00,PE,0,IDLE,0.62
16417000.00,PE,0,IDLE,0.62
16418000.00,PE,0,IDLE,0.62
16419000.00,PE,0,IDLE,0.62
16420000.00,PE,0,IDLE,0.62
16421000.00,PE,0,IDLE,0.62
16422000.00,PE,0,IDLE,0.62
16423000.00,PE,0,IDLE,0.62
16424000.00,PE,0,IDLE,0.62
16425000.00,PE,0,IDLE,0.62
16426000.00,PE,0,IDLE,0.62
16427000.00,PE,0,IDLE,0.62
16428000.00,PE,0,IDLE,0.62
16429000.00,PE,0,IDLE,0.62
16430000.00,PE,0,IDLE,0.62
16431000.00,PE,0,IDLE,0.62
16432000.00,PE,0,IDLE,0.62
16433000.00,PE,0,IDLE,0.62
16434000.00,PE,0,IDLE,0.62
16435000.00,PE,0,IDLE,0.62
16436000.00,PE,0,IDLE,0.62
16437000.00,PE,0,IDLE,0.62
16438000.00,PE,0,IDLE,0.62
16439000.00,PE,0,IDLE,0.62
16440000.00,PE,0,IDLE,0.62
16441000.00,PE,0,IDLE,0.62
16442000.00,PE,0,IDLE,0.62
16443000.00,PE,0,IDLE,0.62
16444000.00,PE,0,IDLE,0.62
16445000.00,PE,0,IDLE,0.62
16446000.00,PE,0,IDLE,0.62
16447000.00,PE,0,IDLE,0.62
16448000.00,PE,0,IDLE,0.62
16449000.00,PE,0,IDLE,0.62
16450000.00,PE,0,IDLE,0.62
16451000.00,PE,0,IDLE,0.62
16452000.00,PE,0,IDLE,0.62
16453000.00,PE,0,IDLE,0.62
16454000.00,PE,0,IDLE,0.62
16455000.00,PE,0,IDLE,0.62
16456000.00,PE,0,IDLE,0.62
16457000.00,PE,0,IDLE,0.62
16458000.00,PE,0,IDLE,0.62
16459000.00,PE,0,IDLE,0.62
16460000.00,PE,0,IDLE,0.62
16461000.00,PE,0,IDLE,0.62
16462000.00,PE,0,IDLE,0.62
16463000.00,PE,0,IDLE,0.62
16464000.00,PE,0,IDLE,0.62
16465000.00,PE,0,IDLE,0.62
16466000.00,PE,0,IDLE,0.62
16467000.00,PE,0,IDLE,0.62
16468000.00,PE,0,IDLE,0.62
16469000.00,PE,0,IDLE,0.62
16470000.00,PE,0,IDLE,0.62
16471000.00,PE,0,IDLE,0.62
16472000.00,PE,0,IDLE,0.62
16473000.00,PE,0,IDLE,0.62
16474000.00,PE,0,IDLE,0.62
16475000.00,PE,0,IDLE,0.62
16476000.00,PE,0,IDLE,0.62
16477000.00,PE,0,IDLE,0.62
16478000.00,PE,0,IDLE,0.62
16479000.00,PE,0,IDLE,0.62
16480000.00,PE,0,IDLE,0.62
16481000.00,PE,0,IDLE,0.62
16482000.00,PE,0,IDLE,0.62
16483000.00,PE,0,IDLE,0.62
16484000.00,PE,0,IDLE,0.62
16485000.00,PE,0,IDLE,0.62
16486000.00,PE,0,IDLE,0.62
16487000.00,PE,0,IDLE,0.62
16488000.00,PE,0,IDLE,0.62
16489000.00,PE,0,IDLE,0.62
16490000.00,PE,0,IDLE,0.62
16491000.00,PE,0,IDLE,0.62
16492000.00,PE,0,IDLE,0.62
16493000.00,PE,0,IDLE,0.62
16494000.00,PE,0,IDLE,0.62
16495000.00,PE,0,IDLE,0.62
16496000.00,PE,0,IDLE,0.62
16497000.00,PE,0,IDLE,0.62
16498000.00,PE,0,IDLE,0.62
16499000.00,PE,0,IDLE,0.62
16500000.00,PE,0,IDLE,0.62
16501000.00,PE,0,IDLE,0.62
16502000.00,PE,0,IDLE,0.62
16503000.00,PE,0,IDLE,0.62
16504000.00,PE,0,IDLE,0.62
16505000.00,PE,0,IDLE,0.62
16506000.00,PE,0,IDLE,0.62
16507000.00,PE,0,IDLE,0.62
16508000.00,PE,0,IDLE,0.62
16509000.00,PE,0,IDLE,0.62
16510000.00,PE,0,IDLE,0.62
16511000.00,PE,0,IDLE,0.62
16512000.00,PE,0,IDLE,0.62
16513000.00,PE,0,IDLE,0.62
16514000.00,PE,0,IDLE,0.62
16515000.00,PE,0,IDLE,0.62
16516000.00,PE,0,IDLE,0.62
16517000.00,PE,0,IDLE,0.62
16518000.00,PE,0,IDLE,0.62
16519000.00,PE,0,IDLE,0.62
16520000.00,PE,0,IDLE,0.62
16521000.00,PE,0,IDLE,0.62
16522000.00,PE,0,IDLE,0.62
16523000.00,PE,0,IDLE,0.62
16524000.00,PE,0,IDLE,0.62
16525000.00,PE,0,IDLE,0.62
16526000.00,PE,0,IDLE,0.62
16527000.00,PE,0,IDLE,0.62
16528000.00,PE,0,IDLE,0.62
16529000.00,PE,0,IDLE,0.62
16530000.00,PE,0,IDLE,0.62
16531000.00,PE,0,IDLE,0.62
16532000.00,PE,0,IDLE,0.62
16533000.00,PE,0,IDLE,0.62
16534000.00,PE,0,IDLE,0.62
16535000.00,PE,0,IDLE,0.62
16536000.00,PE,0,IDLE,0.62
16537000.00,PE,0,IDLE,0.62
16538000.00,PE,0,IDLE,0.62
16539000.00,PE,0,IDLE,0.62
16540000.00,PE,0,IDLE,0.62
16541000.00,PE,0,IDLE,0.62
16542000.00,PE,0,IDLE,0.62
16543000.00,PE,0,IDLE,0.62
16544000.00,PE,0,IDLE,0.62
16545000.00,PE,0,IDLE,0.62
16546000.00,PE,0,IDLE,0.62
16547000.00,PE,0,IDLE,0.62
16548000.00,PE,0,IDLE,0.62
16549000.00,PE,0,IDLE,0.62
16550000.00,PE,0,IDLE,0.62
16551000.00,PE,0,IDLE,0.62
16552000.00,PE,0,IDLE,0.62
16553000.00,PE,0,IDLE,0.62
16554000.00,PE,0,IDLE,0.62
16555000.00,PE,0,IDLE,0.62
16556000.00,PE,0,IDLE,0.62
16557000.00,PE,0,IDLE,0.62
16558000.00,PE,0,IDLE,0.62
16559000.00,PE,0,IDLE,0.62
16560000.00,PE,0,IDLE,0.62
16561000.00,PE,0,IDLE,0.62
16562000.00,PE,0,IDLE,0.62
16563000.00,PE,0,IDLE,0.62
16564000.00,PE,0,IDLE,0.62
16565000.00,PE,0,IDLE,0.62
16566000.00,PE,0,IDLE,0.62
16567000.00,PE,0,IDLE,0.62
16568000.00,PE,0,IDLE,0.62
16569000.00,PE,0,IDLE,0.62
16570000.00,PE,0,IDLE,0.62
16571000.00,PE,0,IDLE,0.62
16572000.00,PE,0,IDLE,0.62
16573000.00,PE,0,IDLE,0.62
16574000.00,PE,0,IDLE,0.62
16575000.00,PE,0,IDLE,0.62
16576000.00,PE,0,IDLE,0.62
16577000.00,PE,0,IDLE,0.62
16578000.00,PE,0,IDLE,0.62
16579000.00,PE,0,IDLE,0.62
16580000.00,PE,0,IDLE,0.62
16581000.00,PE,0,IDLE,0.62
16582000.00,PE,0,IDLE,0.62
16583000.00,PE,0,IDLE,0.62
16584000.00,PE,0,IDLE,0.62
16585000.00,PE,0,IDLE,0.62
16586000.00,PE,0,IDLE,0.62
16587000.00,PE,0,IDLE,0.62
16588000.00,PE,0,IDLE,0.62
16589000.00,PE,0,IDLE,0.62
16590000.00,PE,0,IDLE,0.62
16591000.00,PE,0,IDLE,0.62
16592000.00,PE,0,IDLE,0.62
16593000.00,PE,0,IDLE,0.62
16594000.00,PE,0,IDLE,0.62
16595000.00,PE,0,IDLE,0.62
16596000.00,PE,0,IDLE,0.62
16597000.00,PE,0,IDLE,0.62
16598000.00,PE,0,IDLE,0.62
16599000.00,PE,0,IDLE,0.62
16600000.00,PE,0,IDLE,0.62
16601000.00,PE,0,IDLE,0.62
16602000.00,PE,0,IDLE,0.62
16603000.00,PE,0,IDLE,0.62
16604000.00,PE,0,IDLE,0.62
16605000.00,PE,0,IDLE,0.62
16606000.00,PE,0,IDLE,0.62
16607000.00,PE,0,IDLE,0.62
16608000.00,PE,0,IDLE,0.62
16609000.00,PE,0,IDLE,0.62
16610000.00,PE,0,IDLE,0.62
16611000.00,PE,0,IDLE,0.62
16612000.00,PE,0,IDLE,0.62
16613000.00,PE,0,IDLE,0.62
16614000.00,PE,0,IDLE,0.62
16615000.00,PE,0,IDLE,0.62
16616000.00,PE,0,IDLE,0.62
16617000.00,PE,0,IDLE,0.62
16618000.00,PE,0,IDLE,0.62
16619000.00,PE,0,IDLE,0.62
16620000.00,PE,0,IDLE,0.62
16621000.00,PE,0,IDLE,0.62
16622000.00,PE,0,IDLE,0.62
16623000.00,PE,0,IDLE,0.62
16624000.00,PE,0,IDLE,0.62
16625000.00,PE,0,IDLE,0.62
16626000.00,PE,0,IDLE,0.62
16627000.00,PE,0,IDLE,0.62
16628000.00,PE,0,IDLE,0.62
16629000.00,PE,0,IDLE,0.62
16630000.00,PE,0,IDLE,0.62
16631000.00,PE,0,IDLE,0.62
16632000.00,PE,0,IDLE,0.62
16633000.00,PE,0,IDLE,0.62
16634000.00,PE,0,IDLE,0.62
16635000.00,PE,0,IDLE,0.62
16636000.00,PE,0,IDLE,0.62
16637000.00,PE,0,IDLE,0.62
16638000.00,PE,0,IDLE,0.62
16639000.00,PE,0,IDLE,0.62
16640000.00,PE,0,IDLE,0.62
16641000.00,PE,0,IDLE,0.62
16642000.00,PE,0,IDLE,0.62
16643000.00,PE,0,IDLE,0.62
16644000.00,PE,0,IDLE,0.62
16645000.00,PE,0,IDLE,0.62
16646000.00,PE,0,IDLE,0.62
16647000.00,PE,0,IDLE,0.62
16648000.00,PE,0,IDLE,0.62
16649000.00,PE,0,IDLE,0.62
16650000.00,PE,0,IDLE,0.62
16651000.00,PE,0,IDLE,0.62
16652000.00,PE,0,IDLE,0.62
16653000.00,PE,0,IDLE,0.62
16654000.00,PE,0,IDLE,0.62
16655000.00,PE,0,IDLE,0.62
16656000.00,PE,0,IDLE,0.62
16657000.00,PE,0,IDLE,0.62
16658000.00,PE,0,IDLE,0.62
16659000.00,PE,0,IDLE,0.62
16660000.00,PE,0,IDLE,0.62
16661000.00,PE,0,IDLE,0.62
16662000.00,PE,0,IDLE,0.62
16663000.00,PE,0,IDLE,0.62
16664000.00,PE,0,IDLE,0.62
16665000.00,PE,0,IDLE,0.62
16666000.00,PE,0,IDLE,0.62
16667000.00,PE,0,IDLE,0.62
16668000.00,PE,0,IDLE,0.62
16669000.00,PE,0,IDLE,0.62
16670000.00,PE,0,IDLE,0.62
16671000.00,PE,0,IDLE,0.62
16672000.00,PE,0,IDLE,0.62
16673000.00,PE,0,IDLE,0.62
16674000.00,PE,0,IDLE,0.62
16675000.00,PE,0,IDLE,0.62
16676000.00,PE,0,IDLE,0.62
16677000.00,PE,0,IDLE,0.62
16678000.00,PE,0,IDLE,0.62
16679000.00,PE,0,IDLE,0.62
16680000.00,PE,0,IDLE,0.62
16681000.00,PE,0,IDLE,0.62
16682000.00,PE,0,IDLE,0.62
16683000.00,PE,0,IDLE,0.62
16684000.00,PE,0,IDLE,0.62
16685000.00,PE,0,IDLE,0.62
16686000.00,PE,0,IDLE,0.62
16687000.00,PE,0,IDLE,0.62
16688000.00,PE,0,IDLE,0.62
16689000.00,PE,0,IDLE,0.62
16690000.00,PE,0,IDLE,0.62
16691000.00,PE,0,IDLE,0.62
16692000.00,PE,0,IDLE,0.62
16693000.00,PE,0,IDLE,0.62
16694000.00,PE,0,IDLE,0.62
16695000.00,PE,0,IDLE,0.62
16696000.00,PE,0,IDLE,0.62
16697000.00,PE,0,IDLE,0.62
16698000.00,PE,0,IDLE,0.62
16699000.00,PE,0,IDLE,0.62
16700000.00,PE,0,IDLE,0.62
16701000.00,PE,0,IDLE,0.62
16702000.00,PE,0,IDLE,0.62
16703000.00,PE,0,IDLE,0.62
16704000.00,PE,0,IDLE,0.62
16705000.00,PE,0,IDLE,0.62
16706000.00,PE,0,IDLE,0.62
16707000.00,PE,0,IDLE,0.62
16708000.00,PE,0,IDLE,0.62
16709000.00,PE,0,IDLE,0.62
16710000.00,PE,0,IDLE,0.62
16711000.00,PE,0,IDLE,0.62
16712000.00,PE,0,IDLE,0.62
16713000.00,PE,0,IDLE,0.62
16714000.00,PE,0,IDLE,0.62
16715000.00,PE,0,IDLE,0.62
16716000.00,PE,0,IDLE,0.62
16717000.00,PE,0,IDLE,0.62
16718000.00,PE,0,IDLE,0.62
16719000.00,PE,0,IDLE,0.62
16720000.00,PE,0,IDLE,0.62
16721000.00,PE,0,IDLE,0.62
16722000.00,PE,0,IDLE,0.62
16723000.00,PE,0,IDLE,0.62
16724000.00,PE,0,IDLE,0.62
16725000.00,PE,0,IDLE,0.62
16726000.00,PE,0,IDLE,0.62
16727000.00,PE,0,IDLE,0.62
16728000.00,PE,0,IDLE,0.62
16729000.00,PE,0,IDLE,0.62
16730000.00,PE,0,IDLE,0.62
16731000.00,PE,0,IDLE,0.62
16732000.00,PE,0,IDLE,0.62
16733000.00,PE,0,IDLE,0.62
16734000.00,PE,0,IDLE,0.62
16735000.00,PE,0,IDLE,0.62
16736000.00,PE,0,IDLE,0.62
16737000.00,PE,0,IDLE,0.62
16738000.00,PE,0,IDLE,0.62
16739000.00,PE,0,IDLE,0.62
16740000.00,PE,0,IDLE,0.62
16741000.00,PE,0,IDLE,0.62
16742000.00,PE,0,IDLE,0.62
16743000.00,PE,0,IDLE,0.62
16744000.00,PE,0,IDLE,0.62
16745000.00,PE,0,IDLE,0.62
16746000.00,PE,0,IDLE,0.62
16747000.00,PE,0,IDLE,0.62
16748000.00,PE,0,IDLE,0.62
16749000.00,PE,0,IDLE,0.62
16750000.00,PE,0,IDLE,0.62
16751000.00,PE,0,IDLE,0.62
16752000.00,PE,0,IDLE,0.62
16753000.00,PE,0,IDLE,0.62
16754000.00,PE,0,IDLE,0.62
16755000.00,PE,0,IDLE,0.62
16756000.00,PE,0,IDLE,0.62
16757000.00,PE,0,IDLE,0.62
16758000.00,PE,0,IDLE,0.62
16759000.00,PE,0,IDLE,0.62
16760000.00,PE,0,IDLE,0.62
16761000.00,PE,0,IDLE,0.62
16762000.00,PE,0,IDLE,0.62
16763000.00,PE,0,IDLE,0.62
16764000.00,PE,0,IDLE,0.62
16765000.00,PE,0,IDLE,0.62
16766000.00,PE,0,IDLE,0.62
16767000.00,PE,0,IDLE,0.62
16768000.00,PE,0,IDLE,0.62
16769000.00,PE,0,IDLE,0.62
16770000.00,PE,0,IDLE,0.62
16771000.00,PE,0,IDLE,0.62
16772000.00,PE,0,IDLE,0.62
16773000.00,PE,0,IDLE,0.62
16774000.00,PE,0,IDLE,0.62
16775000.00,PE,0,IDLE,0.62
16776000.00,PE,0,IDLE,0.62
16777000.00,PE,0,IDLE,0.62
