figure,workload,method,seed,metric_group,metric_name,metric_label,unit,reference_method,reference_metric,method_metric,delta_vs_reference,relative_change_pct_vs_reference,full_objective_comparable_score,valid,validity_notes,metrics_path
figure3,VOPD,Full-GA,48,communication_pressure,congestion_proxy,congestion proxy,byte,ReferenceMapping,252000.0,72000.0,-180000.0,-71.42857142857143,4.3470398343814445,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_48\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,48,mapping_balance,load_imbalance,load imbalance,ratio,ReferenceMapping,0.35802469135802467,0.35802469135802467,0.0,0.0,4.3470398343814445,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_48\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,48,energy,total_PE_optical_energy_mJ,total energy,mJ,ReferenceMapping,0.7507385223064373,0.7379499787168916,-0.012788543589545731,-1.7034617526028195,4.3470398343814445,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_48\gen_60\vopd\metrics.json
figure3,HNN,Full-GA,48,thermal_safety,T_max_C,T_max,C,ReferenceMapping,55.66757624162,54.83583567473005,-0.8317405668899482,-1.4941203175073636,4.878621881488557,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_48\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,48,thermal_safety,sigma_T_K,sigma_T,K,ReferenceMapping,2.454372247071413,1.6381491854504802,-0.8162230616209327,-33.2558788747249,4.878621881488557,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_48\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,48,thermal_safety,N_hot,N_hot,count,ReferenceMapping,16.0,2.0,-14.0,-87.5,4.878621881488557,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_48\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,48,performance,makespan_us,makespan,us,ReferenceMapping,203.177525,232.7646,29.587075,14.562179059913237,4.878621881488557,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_48\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,48,performance,DVFS_penalty_pct,DVFS,%,ReferenceMapping,11.14198573637825,0.39769316666666665,-10.744292569711584,-96.43067962860327,4.878621881488557,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_48\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,48,communication_pressure,comm_cost,comm,byte-hop,ReferenceMapping,2195456.0,1622016.0,-573440.0,-26.119402985074625,4.878621881488557,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_48\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,48,communication_pressure,congestion_proxy,congestion proxy,byte,ReferenceMapping,163840.0,131072.0,-32768.0,-19.999999999999996,4.878621881488557,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_48\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,48,mapping_balance,load_imbalance,load imbalance,ratio,ReferenceMapping,0.3028095733610822,0.7502601456815817,0.4474505723204995,147.766323024055,4.878621881488557,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_48\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,48,energy,total_PE_optical_energy_mJ,total energy,mJ,ReferenceMapping,4.651317011228462,4.410111203904614,-0.24120580732384855,-5.185752911305941,4.878621881488557,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_48\gen_60\hnn\metrics.json
figure3,GEMM,Full-GA,49,thermal_safety,T_max_C,T_max,C,ReferenceMapping,54.93421735578005,53.01589468322004,-1.9183226725600093,-3.492036047653213,3.7786313870473434,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_49\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,49,thermal_safety,sigma_T_K,sigma_T,K,ReferenceMapping,2.1434761400252804,1.3411140195986384,-0.802362120426642,-37.43275259491243,3.7786313870473434,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_49\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,49,thermal_safety,N_hot,N_hot,count,ReferenceMapping,6.0,0.0,-6.0,-100.0,3.7786313870473434,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_49\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,49,performance,makespan_us,makespan,us,ReferenceMapping,120.405,116.71260000000001,-3.692399999999992,-3.0666500560607934,3.7786313870473434,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_49\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,49,performance,DVFS_penalty_pct,DVFS,%,ReferenceMapping,1.8350526805555563,0.0,-1.8350526805555563,-100.0,3.7786313870473434,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_49\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,49,communication_pressure,comm_cost,comm,byte-hop,ReferenceMapping,104448.0,70656.0,-33792.0,-32.35294117647059,3.7786313870473434,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_49\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,49,communication_pressure,congestion_proxy,congestion proxy,byte,ReferenceMapping,22528.0,8192.0,-14336.0,-63.63636363636363,3.7786313870473434,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_49\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,49,mapping_balance,load_imbalance,load imbalance,ratio,ReferenceMapping,0.9202539178734378,0.8059908748264233,-0.11426304304701451,-12.416469066609181,3.7786313870473434,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_49\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,49,energy,total_PE_optical_energy_mJ,total energy,mJ,ReferenceMapping,1.5708734939939561,1.5160830251470978,-0.05479046884685834,-3.487898233456932,3.7786313870473434,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_49\gen_60\gemm\metrics.json
figure3,MPEG4,Full-GA,49,thermal_safety,T_max_C,T_max,C,ReferenceMapping,54.44663874680003,52.293796117700026,-2.1528426291000073,-3.954041385569529,4.188954448764773,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_49\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,49,thermal_safety,sigma_T_K,sigma_T,K,ReferenceMapping,1.3003837749577485,1.0494445477996053,-0.2509392271581432,-19.297320682603612,4.188954448764773,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_49\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,49,thermal_safety,N_hot,N_hot,count,ReferenceMapping,2.0,0.0,-2.0,-100.0,4.188954448764773,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_49\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,49,performance,makespan_us,makespan,us,ReferenceMapping,122.06989999999999,121.56960000000001,-0.5002999999999815,-0.40984714495545527,4.188954448764773,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_49\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,49,performance,DVFS_penalty_pct,DVFS,%,ReferenceMapping,0.07168423611111063,0.0,-0.07168423611111063,-100.0,4.188954448764773,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_49\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,49,communication_pressure,comm_cost,comm,byte-hop,ReferenceMapping,420000.0,352000.0,-68000.0,-16.19047619047619,4.188954448764773,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_49\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,49,communication_pressure,congestion_proxy,congestion proxy,byte,ReferenceMapping,88000.0,48000.0,-40000.0,-45.45454545454546,4.188954448764773,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_49\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,49,mapping_balance,load_imbalance,load imbalance,ratio,ReferenceMapping,0.5670623064060744,0.5670623064060744,0.0,0.0,4.188954448764773,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_49\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,49,energy,total_PE_optical_energy_mJ,total energy,mJ,ReferenceMapping,1.1328804365769536,1.127634381509737,-0.005246055067216648,-0.46307226233580634,4.188954448764773,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_49\gen_60\mpeg4\metrics.json
figure3,VOPD,Full-GA,49,thermal_safety,T_max_C,T_max,C,ReferenceMapping,52.22271921261,51.49230886724001,-0.7304103453699895,-1.3986447974804417,4.2209760937638094,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_49\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,49,thermal_safety,sigma_T_K,sigma_T,K,ReferenceMapping,0.9870939912641029,0.8656095550600199,-0.121484436204083,-12.307281503001178,4.2209760937638094,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_49\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,49,thermal_safety,N_hot,N_hot,count,ReferenceMapping,0.0,0.0,0.0,,4.2209760937638094,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_49\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,49,performance,makespan_us,makespan,us,ReferenceMapping,89.3329,89.3848,0.05190000000000339,0.05809729674062236,4.2209760937638094,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_49\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,49,performance,DVFS_penalty_pct,DVFS,%,ReferenceMapping,0.0,0.0,0.0,,4.2209760937638094,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_49\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,49,communication_pressure,comm_cost,comm,byte-hop,ReferenceMapping,1396000.0,1146000.0,-250000.0,-17.90830945558739,4.2209760937638094,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_49\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,49,communication_pressure,congestion_proxy,congestion proxy,byte,ReferenceMapping,252000.0,78000.0,-174000.0,-69.04761904761905,4.2209760937638094,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_49\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,49,mapping_balance,load_imbalance,load imbalance,ratio,ReferenceMapping,0.35802469135802467,0.35802469135802467,0.0,0.0,4.2209760937638094,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_49\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,49,energy,total_PE_optical_energy_mJ,total energy,mJ,ReferenceMapping,0.7507385223064373,0.7499053430444169,-0.0008331792620204226,-0.11098128539623886,4.2209760937638094,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_49\gen_60\vopd\metrics.json
figure3,HNN,Full-GA,49,thermal_safety,T_max_C,T_max,C,ReferenceMapping,55.66757624162,56.88350197092001,1.215925729300011,2.184262027185091,5.327389471999339,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_49\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,49,thermal_safety,sigma_T_K,sigma_T,K,ReferenceMapping,2.454372247071413,1.8051743860009912,-0.6491978610704217,-26.450668265380383,5.327389471999339,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_49\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,49,thermal_safety,N_hot,N_hot,count,ReferenceMapping,16.0,11.0,-5.0,-31.25,5.327389471999339,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_49\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,49,performance,makespan_us,makespan,us,ReferenceMapping,203.177525,222.36860000000001,19.191075000000012,9.445471392566684,5.327389471999339,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_49\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,49,performance,DVFS_penalty_pct,DVFS,%,ReferenceMapping,11.14198573637825,4.9939487059295145,-6.148037030448736,-55.179006470772784,5.327389471999339,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_49\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,49,communication_pressure,comm_cost,comm,byte-hop,ReferenceMapping,2195456.0,1720320.0,-475136.0,-21.641791044776117,5.327389471999339,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_49\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,49,communication_pressure,congestion_proxy,congestion proxy,byte,ReferenceMapping,163840.0,131072.0,-32768.0,-19.999999999999996,5.327389471999339,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_49\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,49,mapping_balance,load_imbalance,load imbalance,ratio,ReferenceMapping,0.3028095733610822,0.31321540062434966,0.010405827263267442,3.436426116838498,5.327389471999339,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_49\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,49,energy,total_PE_optical_energy_mJ,total energy,mJ,ReferenceMapping,4.651317011228462,4.5813381171139955,-0.06997889411446678,-1.504496338252903,5.327389471999339,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_49\gen_60\hnn\metrics.json
